ACTOR,ROLE,TITLE,AWARD,SCORE_1,SCORE_2,NUM_REVIEWS,polarity_mean,objectivity_mean,NUMERIC_KEY
Giancarlo Giannini,mimi,the seduction of mimi,0.0,0.0,0.0,1.0,0.30000000000000004,0.5833333333333334,81
Giancarlo Giannini,giorgio mosca,the professor,0.0,0.0,0.0,0.0,0.0,0.0,81
Giancarlo Giannini,inspector tellini,the black belly of the tarantula,0.0,0.0,0.0,0.0,0.0,0.0,81
Giancarlo Giannini,ulisse,hector the mighty,0.0,0.0,0.0,0.0,0.0,0.0,81
Giancarlo Giannini,nello,a drama of jealousy,0.0,0.0,0.0,1.0,-0.05,0.15,81
Giancarlo Giannini,fabio,the secret of santa vittoria,0.0,82.0,67.0,4.0,0.21874999999999997,0.3020833333333333,81
Giancarlo Giannini,hans ruppert,fraulein doktor,0.0,0.0,0.0,0.0,0.0,0.0,81
Giancarlo Giannini,pvt cellini,anzio,0.0,43.0,67.0,1.0,0.24,0.5366666666666667,81
Paul Scofield,unknown,kurosawa,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,boxer,animal farm,0.0,38.0,40.0,0.0,0.0,0.0,162
Paul Scofield,unknown,robinson in space,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,judge thomas danforth,the crucible,0.0,66.0,68.0,24.0,0.07600893387658093,0.5680932539682539,162
Paul Scofield,grandpa roden,the little riders,0.0,0.0,0.0,1.0,0.3125,0.6,162
Paul Scofield,mark van doren,quiz show,0.0,87.0,96.0,15.0,0.39331003487253485,0.6009496753246754,162
Paul Scofield,the ghost,hamlet,0.0,59.0,76.0,9.0,-0.011958874458874431,0.47143243661100814,162
Paul Scofield,the birdman,when the whales came,0.0,86.0,60.0,1.0,0.00555555555555555,0.8055555555555557,162
Paul Scofield,french king,henry v,0.0,89.0,100.0,11.0,0.34271969696969695,0.4528106060606061,162
Paul Scofield,otto frank,the attic the hiding of anne frank,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,karenin,anna karenina,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,alexander scherbatov,1919,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,unknown,the potting shed,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,unknown,the ambassadors,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,tobias,a delicate balance,0.0,61.0,67.0,3.0,0.12570546737213403,0.5398148148148149,162
Paul Scofield,zharkov,scorpio,0.0,41.0,67.0,1.0,0.5,0.5,162
Paul Scofield,king lear,king lear,0.0,86.0,67.0,0.0,0.0,0.0,162
Paul Scofield,the accountant,bartleby,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,colonel von waldheim,the train,0.0,89.0,92.0,0.0,0.0,0.0,162
Paul Scofield,capt tony fraser,carve her name with pride,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,king philip ii of spain,that lady,0.0,0.0,0.0,0.0,0.0,0.0,162
Paul Scofield,old robert clarke,summer lightning,0.0,0.0,0.0,0.0,0.0,0.0,162
Walter Pidgeon,judge trenchard,the lindbergh kidnapping case,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,the pickpocket,two minute warning,0.0,38.0,25.0,5.0,-0.01796875,0.5802083333333333,222
Walter Pidgeon,charlie parkins,murder on flight 502,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,uncle joe padway,you lie so deep my love,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,john pahlman,the girl on the late late show,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,thomas carmichael,live again die again,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,casey,harry in your pocket,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,dr samuel andrews,the neptune factor,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,sen arne lindner,skyjacked,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,dr amos larkin,the screaming woman,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,mayor jack parker,the house on greenapple road,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,dr max van condon,quest,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,dr max van condon,the mask of sheba,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,il professore herbert cummings,the vatican affair,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,florenz ziegfeld,funny girl,0.0,85.0,93.0,14.0,0.269325912183055,0.6188548752834466,222
Walter Pidgeon,lewis gannet,how i spent my summer vacation,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,leo roland,cosa nostra arch enemy of the fbi,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,orville ames,warning shot,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,king,cinderella,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,colonello timothy henderson,the two colonels,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,colonello timothy henderson,i due colonelli,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,ernest hemingway,the shortest day,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,senate majority leader,advise and consent,0.0,89.0,75.0,3.0,0.1675925925925926,0.5611111111111111,222
Walter Pidgeon,james haggin,big red,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,adm harriman nelson,voyage to the bottom of the sea,0.0,40.0,76.0,0.0,0.0,0.0,222
Walter Pidgeon,col edward w hall sr,the rack,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,dr edward morbius,forbidden planet,0.0,85.0,96.0,5.0,0.4523809523809524,0.6154761904761905,222
Walter Pidgeon,james rayburn,these wilder years,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,rear adm daniel xavier smith,hit the deck,0.0,59.0,67.0,3.0,0.055757575757575756,0.3203030303030303,222
Walter Pidgeon,comdr kent dowling,men of the fighting lady,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,jj shubert,deep in my heart,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,james ellswirth,the last time i saw paris,0.0,49.0,88.0,4.0,0.025347222222222215,0.44895833333333335,222
Walter Pidgeon,frederick y alderson,executive suite,0.0,72.0,100.0,1.0,0.35,0.6375,222
Walter Pidgeon,walter mcbride,dream wife,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,patrick j mcchesney,scandal at scourie,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,frederick kellerman,million dollar mermaid,0.0,66.0,86.0,0.0,0.0,0.0,222
Walter Pidgeon,harry pebbel,the bad and the beautiful,0.0,86.0,79.0,12.0,-0.04946428571428574,0.5054783950617284,222
Walter Pidgeon,col brunswick,soldiers three,0.0,0.0,0.0,1.0,0.25,0.25,222
Walter Pidgeon,haven d allridge,the sellout,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,maj hugh bulldog drummond,calling bulldog drummond,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,dwight bradley `brad` masen,the unknown man,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,clem miniver,the miniver story,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,young jolyon forsyte,that forsyte woman,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,col michael s hooky nicobar,the red danube,0.0,0.0,0.0,1.0,0.5,0.5,222
Walter Pidgeon,maj gen roland goodlow kane,command decision,0.0,0.0,0.0,1.0,0.0,0.0,222
Walter Pidgeon,william sylvester packett,julia misbehaves,0.0,0.0,0.0,3.0,0.20694444444444446,0.5714285714285714,222
Walter Pidgeon,mark sabre,if winter comes,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,chris matthews,the secret heart,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,jeffrey evans,holiday in mexico,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,chip collyer,weekend at the waldorf,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,major augustus parkington,mrs parkington,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,mr harry witzel,white cargo,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,jeff sherman,design for scandal,0.0,0.0,0.0,1.0,0.3,0.1,222
Walter Pidgeon,sam gladney,blossoms in the dust,0.0,72.0,33.0,3.0,0.14166666666666666,0.7583333333333333,222
Walter Pidgeon,mr gruffydd,how green was my valley,0.0,81.0,89.0,9.0,0.2942150297619048,0.6393738977072311,222
Walter Pidgeon,captain alan thorndike,man hunt,0.0,75.0,92.0,0.0,0.0,0.0,222
Walter Pidgeon,nick carter,phantom raiders,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,william will cantrell,the dark command,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,squadron cmdr billy gary,flight command,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,tim nolan,the house across the bay,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,nick carter,sky murder,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,john arlen,its a date,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,tyler flagg,stronger than desire,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,nicholas nick carter,nick carter master detective,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,steve donegan,6000 enemies,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,unknown,six thousand enemies,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,christopher durant,society lawyer,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,sheriff jack rance,the girl of the golden west,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,sam bailey,the shopworn angel,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,william o `bill` dennis,too hot to handle,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,richard thurlow,listen darling,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,dr scott logan,shes dangerous,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,fraser james,as good as married,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,mickey mcguire,a girl with ideas,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,kenneth `ken` morley,my dear miss aldrich,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,alan wythe,man-proof,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,hartley madison,saratoga,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,richard morey,big brown eyes,0.0,61.0,83.0,0.0,0.0,0.0,222
Walter Pidgeon,david roberts,fatal lady,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,commissioner al howard,rockabye,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,clay,the hot heiress,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,paul de st cyr,kiss me again,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,ace benton,going wild,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,franz von renner,viennese nights,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,premiere emcee,show girl in hollywood,0.0,0.0,0.0,0.0,0.0,0.0,222
Walter Pidgeon,lord varney,sweet kitty bellairs,0.0,0.0,0.0,0.0,0.0,0.0,222
Brad Pitt,gerry lane,world war z 2,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,roy mcbride,ad astra,0.0,40.0,83.0,41.0,0.1533550271050271,0.5327190508921279,24
Brad Pitt,cliff booth,once upon a time in hollywood,0.0,70.0,85.0,47.0,0.262953181642206,0.5523460531238309,24
Brad Pitt,gen glen mcmahon,war machine,0.0,34.0,48.0,27.0,-0.04613373015873015,0.47816926129426124,24
Brad Pitt,narrator,voyage of time,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,max vatan,allied,0.0,63.0,60.0,36.0,0.075442162004662,0.503214856902357,24
Brad Pitt,ben hockett,the big short,0.0,88.0,88.0,41.0,0.006082852332852329,0.511025641025641,24
Brad Pitt,roland,by the sea,0.0,28.0,34.0,33.0,0.09231481481481482,0.6175957854406131,24
Brad Pitt,narrator,hitting the apex,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,don wardaddy collier,fury,0.0,84.0,76.0,38.0,0.16750083026292703,0.5953004352418415,24
Brad Pitt,bass,12 years a slave,0.0,90.0,95.0,43.0,0.14556028346653346,0.6196406667881027,24
Brad Pitt,westray,the counselor,0.0,23.0,33.0,35.0,1.752216037931298e-05,0.5860305864770151,24
Brad Pitt,gerry lane,world war z,0.0,72.0,66.0,38.0,0.12990823412698413,0.49952721088435376,24
Brad Pitt,jackie cogan,killing them softly,0.0,44.0,73.0,39.0,0.04965334145021644,0.5700062630270963,24
Brad Pitt,himself,his way,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,mr obrien,the tree of life,0.0,60.0,85.0,44.0,0.08618698142135642,0.5775644841269841,24
Brad Pitt,will the krill,happy feet two,0.0,60.0,45.0,24.0,0.24728637839433298,0.6365470955811865,24
Brad Pitt,metro man,megamind,0.0,72.0,72.0,29.0,0.17432208994708992,0.6013520408163265,24
Brad Pitt,lt aldo raine,inglourious basterds,0.0,88.0,89.0,49.0,0.07304052070378599,0.5782015940004278,24
Brad Pitt,chad feldheimer,burn after reading,0.0,65.0,78.0,38.0,-0.02369174058512294,0.5903717320261438,24
Brad Pitt,rusty ryan,oceans thirteen,0.0,75.0,70.0,38.0,0.21020565503520047,0.5924573799216656,24
Brad Pitt,jesse james,the assassination of jesse james by the coward robert ford,0.0,75.0,77.0,37.0,0.15141978458049885,0.5401995464852608,24
Brad Pitt,richard,babel,0.0,77.0,69.0,31.0,0.12940056471306471,0.6096513605442178,24
Brad Pitt,john smith,mr & mrs smith,0.0,58.0,60.0,31.0,0.09893543956043957,0.5915537766830871,24
Brad Pitt,rusty ryan,oceans twelve,0.0,60.0,55.0,23.0,0.16351455026455028,0.501830065359477,24
Brad Pitt,achilles,troy,0.0,73.0,54.0,34.0,0.17601772486772488,0.5626479774705581,24
Brad Pitt,sinbad,sinbad legend of the seven seas,0.0,56.0,45.0,22.0,0.11178977272727275,0.6136695906432749,24
Brad Pitt,brad,confessions of a dangerous mind,0.0,75.0,79.0,23.0,0.2283263888888889,0.5123232323232323,24
Brad Pitt,brad / himself,full frontal,0.0,27.0,39.0,22.0,0.12316951401772831,0.5270640074211502,24
Brad Pitt,rusty ryan,oceans eleven,0.0,80.0,82.0,23.0,0.2113095238095238,0.5877483164983165,24
Brad Pitt,jerry welbach,the mexican,0.0,44.0,54.0,21.0,0.14575213675213675,0.4688514957264957,24
Brad Pitt,tom bishop,spy game,0.0,75.0,66.0,20.0,0.20598958333333334,0.607107843137255,24
Brad Pitt,one punch mickey oneil,snatch,0.0,93.0,73.0,27.0,0.13471713892168438,0.5455387728213815,24
Brad Pitt,tyler durden,fight club,0.0,96.0,79.0,33.0,0.06881393298059965,0.5712999452654625,24
Brad Pitt,joe black,meet joe black,0.0,81.0,45.0,9.0,0.18087301587301588,0.571031746031746,24
Brad Pitt,rory devaney / francis austin mcguire,the devils own,0.0,41.0,35.0,8.0,0.1154761904761905,0.4251417233560091,24
Brad Pitt,heinrich harrer,seven years in tibet,0.0,73.0,60.0,5.0,-0.2625,0.83125,24
Brad Pitt,michael sullivan,sleepers,0.0,85.0,73.0,12.0,0.06322916666666668,0.5789583333333332,24
Brad Pitt,jeffrey goines,12 monkeys,0.0,88.0,89.0,22.0,0.2739506172839506,0.6027299308878257,24
Brad Pitt,detective david mills,seven,0.0,95.0,82.0,23.0,-0.06349794941900207,0.5897548615405759,24
Brad Pitt,elliott fowler,the favor,0.0,20.0,27.0,3.0,-0.35,0.9,24
Brad Pitt,louis de pointe du lac,interview with the vampire,0.0,86.0,63.0,12.0,0.19385802469135804,0.4753865578865579,24
Brad Pitt,tristan ludlow,legends of the fall,0.0,87.0,58.0,16.0,-0.02698148148148148,0.4835813492063492,24
Brad Pitt,early grayce,kalifornia,0.0,64.0,59.0,2.0,-0.27499999999999997,0.8,24
Brad Pitt,floyd,true romance,0.0,93.0,93.0,14.0,0.03884615384615385,0.6762179487179487,24
Brad Pitt,billy,two-fisted tales,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,paul maclean,a river runs through it,0.0,83.0,80.0,15.0,0.23318865740740743,0.71875,24
Brad Pitt,detective frank harris,cool world,0.0,31.0,6.0,10.0,0.036844197469197475,0.49711538461538457,24
Brad Pitt,joe maloney,across the tracks,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,johnny suede,johnny suede,0.0,47.0,33.0,0.0,0.0,0.0,24
Brad Pitt,jd,thelma & louise,0.0,82.0,84.0,17.0,0.31871279761904764,0.6780357142857143,24
Brad Pitt,billy canton,too young to die?,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,dwight ingalls,cutting class,0.0,22.0,25.0,0.0,0.0,0.0,24
Brad Pitt,brian,happy together,0.0,0.0,0.0,0.0,0.0,0.0,24
Brad Pitt,rick,the dark side of the sun,0.0,0.0,0.0,0.0,0.0,0.0,24
Walter Huston,unknown,december 7th the movie,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,t c jeffords,the furies,0.0,81.0,83.0,1.0,0.13636363636363635,0.45454545454545453,220
Walter Huston,gen ostrovsky,the great sinner,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,mr nat miller,summer holiday,0.0,43.0,71.0,2.0,0.004924242424242425,0.30113636363636365,220
Walter Huston,howard,the treasure of the sierra madre,0.0,93.0,100.0,5.0,-0.07714285714285715,0.5152380952380952,220
Walter Huston,ephraim wells,dragonwyck,0.0,0.0,0.0,1.0,0.25,0.375,220
Walter Huston,the sinkiller,duel in the sun,0.0,54.0,76.0,4.0,0.2625,0.4083333333333333,220
Walter Huston,narrator,let there be light,0.0,87.0,83.0,2.0,0.011111111111111112,0.05555555555555556,220
Walter Huston,dr edward g armstrong,and then there were none,0.0,77.0,100.0,0.0,0.0,0.0,220
Walter Huston,ling tan,dragon seed,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,dr martin stensgard,edge of darkness,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,ambassador joseph e davies,mission to moscow,0.0,0.0,0.0,1.0,0.05,0.525,220
Walter Huston,dr pavel grigorich kurin,the north star,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,uncle sam,december 7th,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,doc holliday,the outlaw,0.0,31.0,73.0,1.0,0.0,0.0,220
Walter Huston,jerry cohan,yankee doodle dandy,0.0,83.0,90.0,4.0,0.09499999999999995,0.5972222222222222,220
Walter Huston,mackenzie mac scott,always in my heart,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,unknown,our russian front,0.0,0.0,0.0,1.0,0.05064102564102563,0.3299679487179487,220
Walter Huston,thursday ragan,swamp water,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,sir guy charteris,the shanghai gesture,0.0,71.0,100.0,0.0,0.0,0.0,220
Walter Huston,capt jacobi,the maltese falcon,0.0,91.0,100.0,9.0,0.2309027777777778,0.5730902777777778,220
Walter Huston,torpenhow,the light that failed,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,rev ethan wilkins,of human hearts,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,cecil john rhodes,rhodes,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,sgt benjamin e benny walsh,keep em rolling,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,president judson c judd/major hammond,gabriel over the white house,0.0,54.0,80.0,0.0,0.0,0.0,220
Walter Huston,lt cmdr tj toler usn,hell below,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,professor,the prizefighter and the lady,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,mayor dushan radovic,storm at daybreak,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,barney dolphin,ann vickers,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,flint,kongo,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,frame saint johnson,guns ablazing,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,pow tarleton,the wet parade,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,thomas dickson,american madness,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,captain corlaix,the woman from monte carlo,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,alfred davidson,rain,0.0,65.0,86.0,1.0,-0.09999999999999999,0.2,220
Walter Huston,capt jim fitzpatrick,the beast of the city,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,frame saint johnson,law and order,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,judge moffett,night court,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,seth law,a house divided,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,district attorney whitlock,star witness,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,warden brady,the criminal code,0.0,0.0,0.0,1.0,0.10312500000000002,0.48125,220
Walter Huston,jack bannister,the ruling voice,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,abraham lincoln,abraham lincoln,0.0,40.0,82.0,4.0,0.14444444444444446,0.5472222222222223,220
Walter Huston,gen gregori platoff,the virtuous sin,0.0,0.0,0.0,0.0,0.0,0.0,220
Walter Huston,trampas,the virginian,0.0,88.0,100.0,0.0,0.0,0.0,220
Walter Huston,wickland snell,gentlemen of the press,0.0,0.0,0.0,0.0,0.0,0.0,220
Jeremy Irons,general korchnoi,red sparrow,0.0,49.0,45.0,38.0,0.11522210197210198,0.48378485485103134,105
Jeremy Irons,garrison,better start running,0.0,37.0,33.0,1.0,-0.014444444444444449,0.5916666666666667,105
Jeremy Irons,atticus,an actor prepares,0.0,78.0,33.0,2.0,0.2,0.85,105
Jeremy Irons,alfred,justice league,0.0,71.0,40.0,36.0,0.07507227032227032,0.5174820206675045,105
Jeremy Irons,alfred,batman v superman dawn of justice,0.0,62.0,28.0,44.0,0.1119417883703598,0.4681382050305662,105
Jeremy Irons,avery brundage,race,0.0,77.0,62.0,26.0,0.20527364417989422,0.520274470899471,105
Jeremy Irons,rikkin,assassins creed,0.0,43.0,18.0,29.0,-0.13843046870824646,0.6155002405002405,105
Jeremy Irons,secretary of war,their finest,0.0,71.0,90.0,27.0,0.2956394993894994,0.6220253357753358,105
Jeremy Irons,edward phoerum,correspondence,0.0,36.0,14.0,2.0,0.295,0.69,105
Jeremy Irons,gh hardy,the man who knew infinity,0.0,71.0,63.0,23.0,0.08381178000743218,0.5878051839464884,105
Jeremy Irons,anthony royal,high-rise,0.0,36.0,60.0,29.0,0.133103386077524,0.63351443001443,105
Jeremy Irons,raimund gregorius,night train to lisbon,0.0,61.0,41.0,8.0,0.2541666666666667,0.4236111111111111,105
Jeremy Irons,macon ravenwood,beautiful creatures,0.0,54.0,47.0,33.0,0.14307530954708372,0.5943480564574314,105
Jeremy Irons,the old man,the words,0.0,49.0,24.0,19.0,-0.0049510168650793475,0.5251116071428572,105
Jeremy Irons,john tuld,margin call,0.0,74.0,87.0,32.0,0.1854268879268879,0.5155371315192744,105
Jeremy Irons,alfred stieglitz,georgia okeeffe,0.0,0.0,0.0,0.0,0.0,0.0,105
Jeremy Irons,avellaneda,the pink panther 2,0.0,42.0,13.0,31.0,0.03102954545454546,0.5565136740831185,105
Jeremy Irons,randall bragg,appaloosa,0.0,55.0,76.0,29.0,0.1156534679089027,0.4380853174603174,105
Jeremy Irons,brom,eragon,0.0,47.0,16.0,22.0,0.11681286549707605,0.5575584795321638,105
Jeremy Irons,kingsley,inland empire,0.0,75.0,72.0,26.0,0.031048644338118006,0.6439943181818182,105
Jeremy Irons,tiberias,kingdom of heaven,0.0,72.0,39.0,24.0,0.12253086419753087,0.5069444444444443,105
Jeremy Irons,pucci,casanova,0.0,58.0,43.0,22.0,0.2228499779541446,0.6260150375939849,105
Jeremy Irons,michael gosselyn,being julia,0.0,74.0,76.0,20.0,0.28355820105820106,0.5483086419753087,105
Jeremy Irons,antonio,the merchant of venice,0.0,72.0,71.0,25.0,0.2150584795321637,0.5028079710144928,105
Jeremy Irons,larry kelly,callas forever,0.0,54.0,41.0,14.0,0.06696428571428571,0.7171717171717171,105
Jeremy Irons,f scott fitzgerald,last call,0.0,0.0,0.0,1.0,0.2619047619047619,0.6785714285714285,105
Jeremy Irons,valentin,and now ladies and gentlemen,0.0,56.0,47.0,14.0,0.18620149911816578,0.6318679138321995,105
Jeremy Irons,uber-morlock,the time machine,0.0,37.0,29.0,20.0,0.01475694444444444,0.5937847222222222,105
Jeremy Irons,jack elgin,the fourth angel,0.0,0.0,0.0,1.0,0.0,0.0,105
Jeremy Irons,profion,dungeons & dragons,0.0,19.0,10.0,18.0,-0.05187665343915344,0.6919609788359787,105
Jeremy Irons,the shapeshifter,faeries,0.0,0.0,0.0,0.0,0.0,0.0,105
Jeremy Irons,father aramis the priest,the man in the iron mask,0.0,55.0,32.0,6.0,0.10833333333333334,0.36666666666666664,105
Jeremy Irons,humbert humbert,lolita,0.0,75.0,68.0,3.0,0.3416666666666667,0.39166666666666666,105
Jeremy Irons,john,chinese box,0.0,54.0,64.0,3.0,0.17500000000000002,0.325,105
Jeremy Irons,alex,stealing beauty,0.0,75.0,51.0,14.0,0.3107070707070707,0.7237037037037037,105
Jeremy Irons,simon gruber,die hard with a vengeance,0.0,83.0,59.0,20.0,0.06991855631141346,0.4923042550353475,105
Jeremy Irons,scar the lion,the lion king,0.0,93.0,93.0,27.0,0.3439572596715454,0.5781901311249137,105
Jeremy Irons,rene gallimard,m butterfly,0.0,67.0,43.0,4.0,0.22,0.40113095238095237,105
Jeremy Irons,esteban trueba,the house of the spirits,0.0,72.0,30.0,16.0,0.2130978835978836,0.5750185185185185,105
Jeremy Irons,dr stephen fleming,damage,0.0,73.0,78.0,4.0,-0.21833333333333332,0.8416666666666667,105
Jeremy Irons,odon von horvath,tales from hollywood,0.0,0.0,0.0,1.0,-0.39375,0.75,105
Jeremy Irons,tom crick,waterland,0.0,61.0,53.0,7.0,0.22847222222222222,0.6666666666666666,105
Jeremy Irons,kafka,kafka,0.0,73.0,52.0,7.0,0.10532407407407408,0.6833333333333332,105
Jeremy Irons,william smith,danny the champion of the world,0.0,0.0,0.0,1.0,0.25,0.375,105
Jeremy Irons,guy jones,a chorus of disapproval,0.0,0.0,0.0,0.0,0.0,0.0,105
Jeremy Irons,edouard pierson,australia,0.0,0.0,0.0,0.0,0.0,0.0,105
Jeremy Irons,beverly mantle/elliot mantle,dead ringers,0.0,82.0,83.0,8.0,-0.009081632653061214,0.57125,105
Jeremy Irons,gabriel,the mission,0.0,87.0,64.0,7.0,0.1707837301587302,0.65625,105
